--- Execution profile ---
Total samples       : 3671

          ns  percent  samples  top
    15000000    0.08%        3  read
    15000000    0.08%        3  __ulock_wait
    15000000    0.08%        3  org.eclipse.rdf4j.sail.lmdb.Varint.calcLengthUnsigned
    15000000    0.08%        3  org.eclipse.rdf4j.sail.lmdb.ValueStore.lambda$findId$0
    15000000    0.08%        3  java.io.FilterReader.read
    15000000    0.08%        3  add_call_kills
    15000000    0.08%        3  ObjAllocator::initialize
    15000000    0.08%        3  Node_Array::insert
    15000000    0.08%        3  org.eclipse.rdf4j.common.net.ParsedIRI.lambda$static$0
    15000000    0.08%        3  org.eclipse.collections.impl.map.mutable.primitive.ObjectLongHashMap.rehash
    15000000    0.08%        3  Node::destruct
    15000000    0.08%        3  inflate
    15000000    0.08%        3  Node::dominates
    15000000    0.08%        3  org.eclipse.rdf4j.sail.lmdb.TripleStore.readPackedValues
