--- Execution profile ---
Total samples       : 5379

          ns  percent  samples  top
    15000000    0.06%        3  PhaseIdealLoop::split_if_with_blocks
    15000000    0.06%        3  sys_icache_invalidate
    15000000    0.06%        3  Matcher::match_tree
    15000000    0.06%        3  org.eclipse.collections.impl.map.mutable.primitive.ObjectIntHashMap.isNonSentinel
    15000000    0.06%        3  org.eclipse.collections.impl.map.mutable.primitive.ObjectIntHashMap.nullSafeEquals
    15000000    0.06%        3  PhaseIdealLoop::build_loop_tree_impl
    15000000    0.06%        3  MergeMemNode::Ideal
    15000000    0.06%        3  sun.nio.cs.UTF_8.updatePositions
    15000000    0.06%        3  sun.nio.cs.StreamDecoder.implRead
    15000000    0.06%        3  semaphore_wait_trap
    15000000    0.06%        3  PhaseIFG::remove_node
    15000000    0.06%        3  CmpINode::Opcode
    15000000    0.06%        3  __psynch_mutexdrop
    15000000    0.06%        3  java.lang.Thread.yield0
    15000000    0.06%        3  PhaseChaitin::post_allocate_copy_removal
    15000000    0.06%        3  PhaseChaitin::build_ifg_virtual
    15000000    0.06%        3  Compile::disconnect_useless_nodes
    15000000    0.06%        3  java.lang.String.substring
    15000000    0.06%        3  java.lang.String.length
    15000000    0.06%        3  java.lang.String.indexOf
    15000000    0.06%        3  Node::add_req
    15000000    0.06%        3  PhaseChaitin::Select
