--- Execution profile ---
Total samples       : 4550

          ns  percent  samples  top
    15000000    0.07%        3  G1BlockOffsetTable::update_for_block_work
    15000000    0.07%        3  access
    15000000    0.07%        3  sun.nio.cs.StreamDecoder.implRead
    10000000    0.04%        2  java.nio.Buffer.limit
    10000000    0.04%        2  java.util.LinkedHashMap$LinkedHashIterator.nextNode
    10000000    0.04%        2  ClassFileParser::skip_over_field_signature
    10000000    0.04%        2  MultiNode::is_CFG
    10000000    0.04%        2  _xzm_xzone_malloc_freelist_outlined
    10000000    0.04%        2  _xzm_xzone_find_and_malloc_from_freelist_chunk
    10000000    0.04%        2  resource_allocate_bytes
    10000000    0.04%        2  CodeHeap::find_blob
    10000000    0.04%        2  MergeMemNode::set_base_memory
    10000000    0.04%        2  Node::is_IfTrue
    10000000    0.04%        2  sys_icache_invalidate
    10000000    0.04%        2  Node::is_dead_loop_safe
    10000000    0.04%        2  org.eclipse.rdf4j.model.impl.GenericStatement.getObject
    10000000    0.04%        2  _free
    10000000    0.04%        2  __v2printf
    10000000    0.04%        2  Node::set_req
    10000000    0.04%        2  vmSymbols::find_sid
    10000000    0.04%        2  CDSConfig::is_dumping_heap
    10000000    0.04%        2  java.util.Arrays.binarySearch
    10000000    0.04%        2  Dictionary::find_class
    10000000    0.04%        2  java.util.Arrays.copyOfRange
    10000000    0.04%        2  G1CodeRootSet::length
