rule,target,observation,context,status,reference
MINUS_DISTRIBUTES_OVER_LEFT_UNION,SPARQL_1_2_DRAFT_2026_06_05,SET,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISTRIBUTES_OVER_LEFT_UNION,SPARQL_1_2_DRAFT_2026_06_05,SEQUENCE,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISTRIBUTES_OVER_LEFT_UNION,SPARQL_1_2_DRAFT_2026_06_05,SEQUENCE,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISTRIBUTES_OVER_LEFT_UNION,SPARQL_1_2_DRAFT_2026_06_05,ASK,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISTRIBUTES_OVER_LEFT_UNION,SPARQL_1_2_DRAFT_2026_06_05,ASK,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISTRIBUTES_OVER_LEFT_UNION,BOTH_1_1_AND_1_2,BAG,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISTRIBUTES_OVER_LEFT_UNION,BOTH_1_1_AND_1_2,BAG,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISTRIBUTES_OVER_LEFT_UNION,BOTH_1_1_AND_1_2,SET,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISTRIBUTES_OVER_LEFT_UNION,BOTH_1_1_AND_1_2,SET,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISTRIBUTES_OVER_LEFT_UNION,BOTH_1_1_AND_1_2,SEQUENCE,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISTRIBUTES_OVER_LEFT_UNION,BOTH_1_1_AND_1_2,SEQUENCE,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISTRIBUTES_OVER_LEFT_UNION,BOTH_1_1_AND_1_2,ASK,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISTRIBUTES_OVER_LEFT_UNION,BOTH_1_1_AND_1_2,ASK,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,RDF4J_RUNTIME,BAG,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,RDF4J_RUNTIME,BAG,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,RDF4J_RUNTIME,SET,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,RDF4J_RUNTIME,SET,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,RDF4J_RUNTIME,SEQUENCE,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,RDF4J_RUNTIME,SEQUENCE,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,RDF4J_RUNTIME,ASK,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,RDF4J_RUNTIME,ASK,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,SPARQL_1_1,BAG,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,SPARQL_1_1,BAG,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,SPARQL_1_1,SET,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,SPARQL_1_1,SET,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,SPARQL_1_1,SEQUENCE,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,SPARQL_1_1,SEQUENCE,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,SPARQL_1_1,ASK,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,SPARQL_1_1,ASK,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,SPARQL_1_2_DRAFT_2026_06_05,BAG,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,SPARQL_1_2_DRAFT_2026_06_05,BAG,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,SPARQL_1_2_DRAFT_2026_06_05,SET,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,SPARQL_1_2_DRAFT_2026_06_05,SET,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,SPARQL_1_2_DRAFT_2026_06_05,SEQUENCE,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,SPARQL_1_2_DRAFT_2026_06_05,SEQUENCE,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,SPARQL_1_2_DRAFT_2026_06_05,ASK,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,SPARQL_1_2_DRAFT_2026_06_05,ASK,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,BOTH_1_1_AND_1_2,BAG,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,BOTH_1_1_AND_1_2,BAG,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,BOTH_1_1_AND_1_2,SET,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,BOTH_1_1_AND_1_2,SET,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,BOTH_1_1_AND_1_2,SEQUENCE,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,BOTH_1_1_AND_1_2,SEQUENCE,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,BOTH_1_1_AND_1_2,ASK,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_RIGHT_UNION_TO_CHAIN,BOTH_1_1_AND_1_2,ASK,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,RDF4J_RUNTIME,BAG,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,RDF4J_RUNTIME,BAG,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,RDF4J_RUNTIME,SET,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,RDF4J_RUNTIME,SET,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,RDF4J_RUNTIME,SEQUENCE,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,RDF4J_RUNTIME,SEQUENCE,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,RDF4J_RUNTIME,ASK,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,RDF4J_RUNTIME,ASK,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,SPARQL_1_1,BAG,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,SPARQL_1_1,BAG,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,SPARQL_1_1,SET,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,SPARQL_1_1,SET,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,SPARQL_1_1,SEQUENCE,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,SPARQL_1_1,SEQUENCE,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,SPARQL_1_1,ASK,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,SPARQL_1_1,ASK,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,SPARQL_1_2_DRAFT_2026_06_05,BAG,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,SPARQL_1_2_DRAFT_2026_06_05,BAG,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,SPARQL_1_2_DRAFT_2026_06_05,SET,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,SPARQL_1_2_DRAFT_2026_06_05,SET,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,SPARQL_1_2_DRAFT_2026_06_05,SEQUENCE,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,SPARQL_1_2_DRAFT_2026_06_05,SEQUENCE,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,SPARQL_1_2_DRAFT_2026_06_05,ASK,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,SPARQL_1_2_DRAFT_2026_06_05,ASK,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,BOTH_1_1_AND_1_2,BAG,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,BOTH_1_1_AND_1_2,BAG,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,BOTH_1_1_AND_1_2,SET,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,BOTH_1_1_AND_1_2,SET,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,BOTH_1_1_AND_1_2,SEQUENCE,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,BOTH_1_1_AND_1_2,SEQUENCE,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,BOTH_1_1_AND_1_2,ASK,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_CHAIN_REORDER,BOTH_1_1_AND_1_2,ASK,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
DISTINCT_IDEMPOTENT,RDF4J_RUNTIME,BAG,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,RDF4J_RUNTIME,BAG,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,RDF4J_RUNTIME,SET,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,RDF4J_RUNTIME,SET,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,RDF4J_RUNTIME,SEQUENCE,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,RDF4J_RUNTIME,SEQUENCE,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,RDF4J_RUNTIME,ASK,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,RDF4J_RUNTIME,ASK,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,SPARQL_1_1,BAG,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,SPARQL_1_1,BAG,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,SPARQL_1_1,SET,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,SPARQL_1_1,SET,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,SPARQL_1_1,SEQUENCE,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,SPARQL_1_1,SEQUENCE,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,SPARQL_1_1,ASK,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,SPARQL_1_1,ASK,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,SPARQL_1_2_DRAFT_2026_06_05,BAG,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,SPARQL_1_2_DRAFT_2026_06_05,BAG,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,SPARQL_1_2_DRAFT_2026_06_05,SET,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,SPARQL_1_2_DRAFT_2026_06_05,SET,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,SPARQL_1_2_DRAFT_2026_06_05,SEQUENCE,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,SPARQL_1_2_DRAFT_2026_06_05,SEQUENCE,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,SPARQL_1_2_DRAFT_2026_06_05,ASK,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,SPARQL_1_2_DRAFT_2026_06_05,ASK,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,BOTH_1_1_AND_1_2,BAG,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,BOTH_1_1_AND_1_2,BAG,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,BOTH_1_1_AND_1_2,SET,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,BOTH_1_1_AND_1_2,SET,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,BOTH_1_1_AND_1_2,SEQUENCE,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,BOTH_1_1_AND_1_2,SEQUENCE,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,BOTH_1_1_AND_1_2,ASK,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_IDEMPOTENT,BOTH_1_1_AND_1_2,ASK,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_idempotent via equivalent_in_every_context
DISTINCT_OR_SET_OBSERVATION,RDF4J_RUNTIME,BAG,TOP_LEVEL_EMPTY,INAPPLICABLE,DISTINCT elimination is implemented only when SET or ASK observation hides multiplicity
DISTINCT_OR_SET_OBSERVATION,RDF4J_RUNTIME,BAG,ALL_BINDINGS,INAPPLICABLE,DISTINCT elimination is implemented only when SET or ASK observation hides multiplicity
DISTINCT_OR_SET_OBSERVATION,RDF4J_RUNTIME,SET,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_set_hidden via equivalent_in_every_context
DISTINCT_OR_SET_OBSERVATION,RDF4J_RUNTIME,SET,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_set_hidden via equivalent_in_every_context
DISTINCT_OR_SET_OBSERVATION,RDF4J_RUNTIME,SEQUENCE,TOP_LEVEL_EMPTY,INAPPLICABLE,DISTINCT elimination is implemented only when SET or ASK observation hides multiplicity
DISTINCT_OR_SET_OBSERVATION,RDF4J_RUNTIME,SEQUENCE,ALL_BINDINGS,INAPPLICABLE,DISTINCT elimination is implemented only when SET or ASK observation hides multiplicity
DISTINCT_OR_SET_OBSERVATION,RDF4J_RUNTIME,ASK,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_ask_hidden via equivalent_in_every_context
DISTINCT_OR_SET_OBSERVATION,RDF4J_RUNTIME,ASK,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_ask_hidden via equivalent_in_every_context
DISTINCT_OR_SET_OBSERVATION,SPARQL_1_1,BAG,TOP_LEVEL_EMPTY,INAPPLICABLE,DISTINCT elimination is implemented only when SET or ASK observation hides multiplicity
DISTINCT_OR_SET_OBSERVATION,SPARQL_1_1,BAG,ALL_BINDINGS,INAPPLICABLE,DISTINCT elimination is implemented only when SET or ASK observation hides multiplicity
DISTINCT_OR_SET_OBSERVATION,SPARQL_1_1,SET,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_set_hidden via equivalent_in_every_context
DISTINCT_OR_SET_OBSERVATION,SPARQL_1_1,SET,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_set_hidden via equivalent_in_every_context
DISTINCT_OR_SET_OBSERVATION,SPARQL_1_1,SEQUENCE,TOP_LEVEL_EMPTY,INAPPLICABLE,DISTINCT elimination is implemented only when SET or ASK observation hides multiplicity
DISTINCT_OR_SET_OBSERVATION,SPARQL_1_1,SEQUENCE,ALL_BINDINGS,INAPPLICABLE,DISTINCT elimination is implemented only when SET or ASK observation hides multiplicity
DISTINCT_OR_SET_OBSERVATION,SPARQL_1_1,ASK,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_ask_hidden via equivalent_in_every_context
DISTINCT_OR_SET_OBSERVATION,SPARQL_1_1,ASK,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_ask_hidden via equivalent_in_every_context
DISTINCT_OR_SET_OBSERVATION,SPARQL_1_2_DRAFT_2026_06_05,BAG,TOP_LEVEL_EMPTY,INAPPLICABLE,DISTINCT elimination is implemented only when SET or ASK observation hides multiplicity
DISTINCT_OR_SET_OBSERVATION,SPARQL_1_2_DRAFT_2026_06_05,BAG,ALL_BINDINGS,INAPPLICABLE,DISTINCT elimination is implemented only when SET or ASK observation hides multiplicity
DISTINCT_OR_SET_OBSERVATION,SPARQL_1_2_DRAFT_2026_06_05,SET,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_set_hidden via equivalent_in_every_context
DISTINCT_OR_SET_OBSERVATION,SPARQL_1_2_DRAFT_2026_06_05,SET,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_set_hidden via equivalent_in_every_context
DISTINCT_OR_SET_OBSERVATION,SPARQL_1_2_DRAFT_2026_06_05,SEQUENCE,TOP_LEVEL_EMPTY,INAPPLICABLE,DISTINCT elimination is implemented only when SET or ASK observation hides multiplicity
DISTINCT_OR_SET_OBSERVATION,SPARQL_1_2_DRAFT_2026_06_05,SEQUENCE,ALL_BINDINGS,INAPPLICABLE,DISTINCT elimination is implemented only when SET or ASK observation hides multiplicity
DISTINCT_OR_SET_OBSERVATION,SPARQL_1_2_DRAFT_2026_06_05,ASK,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_ask_hidden via equivalent_in_every_context
DISTINCT_OR_SET_OBSERVATION,SPARQL_1_2_DRAFT_2026_06_05,ASK,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_distinct_ask_hidden via equivalent_in_every_context
DISTINCT_OR_SET_OBSERVATION,BOTH_1_1_AND_1_2,BAG,TOP_LEVEL_EMPTY,INAPPLICABLE,DISTINCT elimination is implemented only when SET or ASK observation hides multiplicity
